	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
drank/noun	0.74214613	0.6658376	0.9060104	0.8548169	0.6523392	0.90657943	0.5711046	0.95791286	0.8001549	1.0	0.9645034	0.54517776	0.95079887	0.8371668	0.9494042	0.7154725	0.86154646	0.83050746	0.709905	0.82821226	0.9862004	0.85097146	0.8658495	0.81270814	0.8809089	0.98590004	0.8083252	0.8504536	0.93207353	0.99067014	0.8385576	0.7682677	0.9158806	0.9340664	0.8435098	0.8330276	0.84128106	0.900734	0.83465075	0.94219553	0.9768775	0.95089984	0.7506453	0.8390893	0.6874362	0.96667784	0.8273938	0.88929564	0.9028116	0.89245015	0.90180343	0.8589482	0.8133652	0.98642546	0.72402656	0.83264893	0.78465843	0.96310735	0.8868754	0.9105492	0.98435235	0.96689916	0.90412307	0.70393	0.0	0.8686786	0.9804939	0.6947957	0.9215915	0.8350886	0.86251265	0.8520547	0.53157544	0.963624	0.88565856	0.94648665	0.69470483	0.87226766	0.82588	0.831761	0.7811068	0.8866404	0.9387885	0.92112076	0.71364653	0.88384974	0.7245379	0.9887866	0.8972681	0.9307479	0.9334469	0.8718292	0.95809275	0.9269614	0.44458544	0.8184163	0.69922805	0.8714921	0.828963	0.78951776	0.84476	0.7146531	0.7684213	0.8972669	0.88063747	0.92926407	0.7801592	0.8903355	0.8474765	0.98973924	0.83012605	0.76201075	0.9501232	0.58593	0.94625634	0.93790114	0.67849267	0.95499516	0.66258174
dressing/noun	0.9686328	0.9083827	0.95524544	0.9544605	0.77067316	0.9670841	0.9826766	0.9511164	0.96441233	1.0	0.96449196	0.97086394	0.99455166	0.9952578	0.9981214	0.9065054	0.94300836	0.93049425	0.9411172	0.98508966	1.0	0.94764775	0.96609974	0.89497536	0.98577195	0.99643326	0.9025182	0.966913	0.98921394	0.9484825	0.986106	0.99992275	0.9853738	0.98570526	0.9784173	1.0	0.9608317	0.9688568	0.974715	0.9999567	0.9347923	0.982623	0.9483621	0.81365144	0.93523717	0.9631141	0.9830507	0.98715794	0.94448304	0.9808938	0.9642825	1.0	0.8402592	0.96367466	0.35647893	0.91982824	0.95770633	0.97006905	0.9557219	0.9442128	1.0	0.83029014	0.9248462	0.9023114	0.8686786	0.0	0.99005497	0.9368435	0.9667408	0.97022396	0.8853209	0.74185455	0.4930671	0.98973686	0.85211664	0.9981386	0.8939366	0.96501166	0.93864095	0.9950382	0.9992588	0.94626117	0.95060414	0.99037254	0.8833349	0.93339056	0.99094677	0.97544926	0.92392963	0.998558	0.99704826	0.9827839	0.8885296	0.9191212	0.64881194	0.9951525	0.8952013	0.97822833	0.95825124	0.95217246	0.8834545	0.83518577	0.9007088	0.9854709	0.963771	0.7700421	0.9691855	0.9398884	1.0	0.99308544	0.97382456	0.5300671	0.9682787	0.94246346	0.9484074	0.94028664	0.31130505	0.9611492	0.6890456
dauw/noun	0.8931179	0.7988049	0.99602884	0.9253953	0.9172297	0.9882572	0.99521786	0.85000694	0.9896141	0.9998397	0.7277274	0.9074068	0.95091474	1.0	0.75881207	0.9429011	0.93052864	0.9939005	0.99892235	0.9220978	1.0	0.9351276	0.9774741	0.975071	0.77594894	0.93103296	0.976429	0.9976972	0.7959744	0.6560314	0.8918319	0.9649147	0.8364532	0.836381	0.9860118	0.89554036	0.98936546	0.86307704	0.9967789	0.8105298	0.9900791	0.88002074	0.9861031	0.9991371	0.97642195	0.8357035	0.99713343	0.99804723	0.95052534	0.9936556	0.9786814	0.94420886	0.9421731	0.97508234	0.9111745	0.8845626	0.9047571	0.9946119	0.9998883	0.9701859	1.0	0.84593546	0.8781836	0.98620504	0.9804939	0.99005497	0.0	0.8065002	0.9653762	0.8624444	0.808124	0.92750335	0.99573433	0.96093005	0.99915135	0.9972929	0.96439564	0.8862109	0.8752712	0.8959573	0.9834782	0.9951829	0.9797101	0.9993442	0.9096631	0.99373674	0.9675982	0.89347	0.9145445	0.99516565	0.9850695	0.99938446	0.98422205	0.9834626	0.9904794	0.6393998	0.95107025	0.9933819	0.73884934	0.96367705	0.9556597	0.9928142	0.8470952	0.9013606	0.99106836	0.87040895	0.9031396	1.0	1.0	0.9550353	0.98471	0.9926732	0.9914042	0.9953785	0.98852885	0.9507629	0.96882343	0.9443044	0.79805756
het/det	0.67840767	0.84398746	0.80621225	0.79771173	0.6727285	0.7670236	0.7802762	0.804741	0.7419858	0.9998821	0.87916183	0.79531294	0.7609083	0.72945255	0.85037625	0.67960775	0.8345218	0.790684	0.8348402	0.6732743	0.75130975	0.8118851	0.72149324	0.7075072	0.6085152	0.785697	0.70265114	0.87865126	0.6416232	0.76856875	0.85156274	0.74689007	0.84143305	0.85877573	0.8871661	0.7101953	0.81274223	0.851072	0.8290165	0.87819713	0.7597138	0.89660466	0.7436172	0.7289993	0.71647024	0.88413244	0.8912171	0.953626	0.6963186	0.777879	0.92408717	0.71948886	0.8709913	0.8972831	0.8526357	0.6522612	0.67928135	0.7769326	0.8581946	0.8315575	0.8332139	0.8257002	0.6378782	0.7355486	0.6947957	0.9368435	0.8065002	0.0	0.8605789	0.7374402	0.692314	0.699581	0.75932825	0.9136819	0.8142892	0.8513832	0.7169099	0.79871166	0.72530854	0.9028132	0.8521246	0.8524567	0.87922615	0.86371326	0.6639602	0.86793935	0.83072317	0.84394145	0.9396683	0.80925757	0.75078726	0.7972649	0.7729956	0.91380316	0.71280587	0.8154553	0.7588977	0.84033763	0.7980135	0.8818087	0.8417073	0.6438369	0.6973586	0.80741346	0.8749994	0.7008436	0.77693874	0.8039893	0.88497764	0.74316645	0.8076035	0.79551774	0.77863383	0.73095614	0.88852227	0.8418686	0.74473035	0.8332006	0.75022185
rust/noun	0.7201627	0.9071871	0.87369895	0.8452092	0.77729094	0.63786566	0.6854249	0.9598988	0.8790841	0.97135913	0.92847174	0.8855857	0.9226653	0.8743744	0.8938873	0.7536886	0.87915945	0.8782175	0.8187149	0.5847907	0.9577312	0.756912	0.8910486	0.53919375	0.9122376	0.9055587	0.50151503	0.98351794	0.79057527	0.68000364	0.97985417	0.92132777	0.88654053	0.9090677	0.9280438	0.4645053	0.87898517	0.6910516	0.95845366	0.9504424	0.8827538	0.935371	0.7989595	0.5563296	0.8842936	0.999501	0.33825332	0.7632611	0.7567698	0.93869567	0.8003589	0.8903772	0.8915577	0.8519276	0.94764704	0.7120967	0.44607943	0.9102053	0.90636617	0.7993496	0.9616151	0.74091303	0.7116932	0.7654159	0.9215915	0.9667408	0.9653762	0.8605789	0.0	0.6421002	0.6417679	0.746385	0.9079721	0.9653857	0.5420835	0.97505987	0.81745255	0.50460017	0.75246894	0.91420496	0.897908	0.9811558	0.5760772	0.95317286	0.7912379	0.56452125	0.8612994	0.8352458	0.9856763	0.7658076	0.84266776	0.5440227	0.88671166	0.9031926	0.93201786	0.96837515	0.554182	0.93037546	0.8887943	0.9039682	0.84286547	0.9433955	0.92062485	0.8734506	0.8040349	0.77437437	0.7316576	0.85877246	0.70095944	0.9538332	0.9823541	0.8662851	0.46770912	0.6881125	0.99513084	0.9936749	0.99799144	1.0	0.88374066
stil/adj	0.6790724	0.86301476	0.8577622	0.59138286	0.63549906	0.8553935	0.5772178	0.8928511	0.6974215	0.99929553	0.88025737	0.594442	0.9513414	0.8971779	0.8797402	0.6510551	0.7633402	0.7510091	0.69383574	0.39486766	0.97851837	0.6258619	0.72413194	0.62092125	0.68491864	0.97496504	0.7626227	0.82416224	0.62511015	0.61745965	0.77846074	0.74951756	0.8072107	0.7088402	0.8181881	0.8069427	0.5292366	0.6039232	0.74579036	0.81760377	0.82940114	0.9061346	0.7046877	0.823833	0.72186506	0.7397516	0.68490857	0.76307344	0.7981743	0.94962686	0.87381303	0.8124248	0.73038495	0.9548012	0.9843737	0.6252108	0.5303539	0.8126756	0.8250288	0.6777991	0.964192	0.7606701	0.56601715	0.7060387	0.8350886	0.97022396	0.8624444	0.7374402	0.6421002	0.0	0.6896994	0.64808327	0.91806376	0.89571834	0.74935704	0.89050746	0.61181295	0.65214777	0.68212473	0.9090449	0.9414394	0.93361557	0.7414257	0.9608201	0.7146592	0.65246737	0.69271886	0.9712142	0.7222829	0.8899268	0.8392905	0.7677908	0.8799506	0.8712003	0.91071063	0.7771207	0.53318316	0.9154831	0.7671261	0.8504499	0.82008654	0.8654989	0.70174026	0.83666956	0.5400488	0.6864832	0.73376596	0.81570053	0.57265997	0.95763993	0.93491364	0.8372755	0.67343175	0.58670115	0.8848073	0.8347395	0.9899263	0.9870322	0.68435764
tuin/noun	0.5130652	0.8337386	0.9079918	0.7846595	0.6907758	0.70684505	0.8499831	0.9432026	0.9306341	1.0	0.91140807	0.82848394	0.9066834	0.8893844	0.75633293	0.70431787	0.9171201	0.83626205	0.83842087	0.39575344	1.0	0.64537716	0.8779287	0.59833086	0.7129487	0.8826193	0.8085735	0.9667699	0.5176692	0.4181311	0.8710824	0.8739792	0.91782343	0.87531865	0.85168546	0.69595957	0.7970028	0.95522577	0.95080507	0.80087095	0.88002574	0.8973659	0.8548275	0.9868171	0.9069953	0.86070526	0.8138017	0.9129139	0.7868307	0.9288057	0.91486067	0.631967	0.82146734	0.9942	0.8775657	0.533121	0.64743763	0.9200871	0.9214765	0.7718067	0.83656347	0.7642725	0.39457572	0.7360184	0.86251265	0.8853209	0.808124	0.692314	0.6417679	0.6896994	0.0	0.6900163	0.79578567	0.89647704	0.8508856	0.9701459	0.7965413	0.6724162	0.48517656	0.9617231	0.82347596	0.9604763	0.88270664	0.9784498	0.685608	0.81459236	0.8450531	0.94593275	0.86282945	0.6542276	0.7055733	0.49639428	0.85080326	0.9267829	0.8313627	0.91117465	0.6383176	0.9349707	0.8956181	0.9124285	0.92490524	0.9307279	0.8775776	0.9568141	0.89013296	0.6936359	0.7779263	0.834821	0.97759485	0.97941417	0.9576697	0.86822695	0.6784798	0.73619807	0.9654414	0.87275404	0.8399451	0.9725216	0.67875767
kleur/noun	0.8281379	0.7428082	0.7967286	0.63529766	0.552251	0.77560294	0.62995565	0.92958915	0.562196	1.0	0.8879633	0.7592906	0.9097688	0.85452497	0.9177874	0.4350962	0.87490875	0.62321126	0.61971307	0.77867234	1.0	0.6799705	0.66767097	0.6523255	0.768478	0.97536486	0.51959753	0.8776715	0.7456462	0.70815027	0.70067334	0.663543	0.9069771	0.7746878	0.8570159	0.7862241	0.7613648	0.733578	0.7541344	0.9311388	0.70899796	0.848183	0.48111284	0.77205575	0.7234713	0.95450634	0.62672055	0.85394055	0.7272006	0.79732484	0.8332382	0.8868318	0.8922221	0.9756113	0.8044381	0.66003585	0.42655933	0.6903985	0.86276144	0.7349375	1.0	0.34669095	0.5861124	0.4481613	0.8520547	0.74185455	0.92750335	0.699581	0.746385	0.64808327	0.6900163	0.0	0.8368732	0.9615084	0.44802827	0.9189475	0.43711472	0.83228683	0.65756345	0.9410348	0.9603127	0.97391963	0.6044068	0.90802026	0.30650997	0.6558339	0.7680017	0.9317132	0.914016	0.91063696	0.87359506	0.839016	0.8255043	0.9136082	0.9145848	0.6801262	0.42219067	0.8875963	0.7834747	0.94331825	0.8720776	0.87849444	0.666744	0.8644486	0.7718526	0.45640862	0.61421466	0.75274605	0.7967427	0.78277725	0.8870579	0.6780658	0.8044358	0.48504418	0.85961896	0.9170078	0.8082399	0.9725507	0.5812613
gerecht/noun	0.94822943	0.9450271	0.9006419	0.9240294	0.79475427	0.90023935	0.8592738	0.97559667	0.8756695	1.0	0.989811	0.85932297	0.9888979	0.75575405	0.9673544	0.8484316	0.93367714	0.94408226	0.8065644	0.9683499	0.9276788	0.9313321	0.8896671	0.9270842	0.9663465	0.9690399	0.7959637	0.829779	0.98917925	0.9399822	0.8909019	0.8888739	0.9859424	0.94969624	0.9841744	0.8353383	0.8862709	0.93320894	0.89041287	0.99998873	0.96946996	0.988611	0.84413433	0.7777444	0.84567624	0.9880816	0.8973247	0.94244695	0.876355	0.9707629	0.9602342	0.9616829	0.8957816	0.94798625	0.39544874	0.9744787	0.90462697	0.87650645	0.99998	0.9362561	1.0	0.9005909	0.91829175	0.84789693	0.53157544	0.4930671	0.99573433	0.75932825	0.9079721	0.91806376	0.79578567	0.8368732	0.0	0.98783207	0.8737053	0.9972661	0.875638	0.8675337	0.97799784	0.94283855	0.9869157	0.8464196	0.88589174	0.9964726	0.8710164	0.8665251	0.9505053	0.9769031	0.97395974	0.89092255	0.95050615	0.88896334	0.95636165	0.93848956	0.24430764	0.99701726	0.86031884	0.9257423	0.8983998	0.8847399	0.8261999	0.7883212	0.8474249	0.94195515	0.97143483	0.870491	0.81613564	0.8551807	0.93556786	0.94448596	0.95626915	0.7743379	0.81270343	0.76084274	0.92682606	0.97949606	0.29860413	0.98406017	0.6723236
hulp/noun	0.9140784	0.98062575	0.9928255	0.8674692	0.9587345	0.9295905	0.9803467	0.83288884	0.9797243	1.0	0.8959259	0.9752409	0.9140229	0.9596356	0.89772844	0.9887569	0.9103145	0.96259403	0.9759583	0.91399205	0.63666487	0.9528867	0.9900424	0.9151148	0.9875752	0.8850116	0.9982188	0.98640627	0.94409823	0.9568432	0.9682905	0.9847625	0.4004951	0.9075397	0.86353576	0.94842917	0.92492443	0.9583165	0.97686255	0.99993503	1.0	0.9785691	0.9244835	0.95405495	0.980685	0.5901752	0.98890334	0.9297628	0.91844773	0.96736246	0.9423851	0.9748724	0.9614083	0.9674804	0.99270177	0.9162064	0.9690594	0.9818797	0.9867749	0.9093778	1.0	0.9606203	0.9533762	0.95727015	0.963624	0.98973686	0.96093005	0.9136819	0.9653857	0.89571834	0.89647704	0.9615084	0.98783207	0.0	0.964607	0.9238285	0.9438029	0.97007513	0.89988625	0.92086506	0.92401946	0.9843939	0.9927149	0.80121636	0.9857121	0.96505487	0.9270594	0.9731627	0.9971557	0.785304	0.58451587	0.8363463	0.87604904	0.94047666	0.9794069	0.9793796	0.979748	0.73058295	0.9473162	0.95160806	0.99399304	0.9823388	0.76751465	0.9663025	0.97515523	0.9976761	0.95413214	0.9685964	0.93544424	0.99135876	0.97572505	0.7953161	0.91944325	0.98065853	0.9881619	0.8692841	0.9785955	0.2061534	0.6004537
helderheid/noun	0.8624543	0.89658827	0.8699781	0.73448396	0.47781122	0.75830585	0.5804255	0.9321086	0.6063434	0.93202746	0.94247997	0.7637397	0.9394722	0.8095118	0.96562815	0.43458378	0.8501507	0.8403748	0.5850192	0.8980587	0.93269086	0.68692875	0.60898054	0.6134581	0.8632025	0.9093461	0.29425246	0.8413967	0.87456113	0.84391177	0.6613954	0.72794247	0.8408065	0.8025047	0.7270507	0.62693316	0.7823701	0.6976954	0.6365735	0.9942164	0.7442577	0.8860742	0.49012148	0.5945953	0.78788304	0.8793256	0.4654439	0.796585	0.60306364	0.8370182	0.78172994	0.9093287	0.8892281	0.9240807	0.8560542	0.7942189	0.35394114	0.5706241	0.89423203	0.8103552	0.9530698	0.5771061	0.7144693	0.37187618	0.88565856	0.85211664	0.99915135	0.8142892	0.5420835	0.74935704	0.8508856	0.44802827	0.8737053	0.964607	0.0	0.93958676	0.44501197	0.7225718	0.78621894	0.96148825	0.9897514	0.97585166	0.32278734	0.8670509	0.534111	0.5103109	0.842206	0.8603811	0.91852665	0.88199353	0.84926295	0.8639996	0.71920377	0.8487393	0.9054098	0.7345439	0.4454978	0.76094335	0.75133586	0.91586345	0.8120611	0.93261445	0.66822827	0.88416314	0.82541937	0.5475173	0.64014053	0.784589	0.8085559	0.749195	0.95321715	0.68653345	0.64340067	0.46659142	0.7676257	0.82170457	0.9415814	0.92921066	0.7833686
koning/noun	0.9437682	0.91446114	0.96647406	0.6754875	0.92269987	0.83781266	0.93181777	0.9966315	0.9284948	1.0	0.9773855	0.97202307	0.30248827	0.99026084	0.95043486	0.9962606	0.97079283	0.8707663	0.9803528	0.87262	0.947326	0.9350977	0.9991072	0.84881794	0.8212496	0.77671874	0.978383	0.9453358	0.82137275	0.9063702	0.97149014	0.9454429	0.86889285	0.9831554	0.7436714	0.89410484	0.876196	0.90806544	0.9658166	0.9693012	0.9623575	0.9535489	0.9503159	0.9968559	0.9486517	0.88204515	0.9918582	0.86597955	0.71857536	0.4485811	0.98369706	0.6869477	0.96340144	0.892411	0.9694383	0.949975	0.837	0.8987547	0.9154717	0.888967	0.75186646	0.93058664	0.93295556	0.970009	0.94648665	0.9981386	0.9972929	0.8513832	0.97505987	0.89050746	0.9701459	0.9189475	0.9972661	0.9238285	0.93958676	0.0	0.9888042	0.9849949	0.9499364	0.6439213	0.85445046	0.8798814	0.94555485	0.47810167	0.9909019	0.8972626	0.91003025	0.71421826	0.9994485	0.86449075	0.51800644	0.9839302	0.6780553	0.88118446	0.9726474	0.9986805	0.94383466	0.95479363	0.9979223	0.4404012	0.8749234	0.9904926	0.89865714	0.9574207	0.78655577	0.9926142	0.9238217	1.0	0.81554556	0.942468	0.5963037	0.97755903	0.88562715	0.9413063	0.9978315	0.9573146	0.9621191	0.90507615	0.8457943
geluid/noun	0.7518818	0.7366108	0.8622135	0.7246084	0.43856263	0.8705768	0.38924193	0.7387329	0.41486627	0.99993825	0.8030735	0.4189217	0.97914696	0.8526677	0.94016016	0.25172162	0.74394715	0.7424757	0.47317976	0.80756325	0.97965366	0.6909668	0.4439528	0.6455306	0.8946626	0.96152925	0.50731015	0.7701346	0.89192504	0.7139232	0.54359984	0.49212635	0.89093757	0.6957129	0.7495933	0.8529936	0.7283969	0.77207994	0.41581708	0.85335976	0.76573217	0.89099497	0.35674065	0.8845206	0.6173911	0.86954486	0.764433	0.82382977	0.81850934	0.87018657	0.67568505	0.94166684	0.9251733	0.95651877	0.96810806	0.6626369	0.555041	0.4734159	0.8774512	0.7308704	0.999719	0.6680523	0.5580562	0.20235121	0.69470483	0.8939366	0.96439564	0.7169099	0.81745255	0.61181295	0.7965413	0.43711472	0.875638	0.9438029	0.44501197	0.9888042	0.0	0.9017809	0.71999454	0.98491454	0.94614315	0.842296	0.6114651	0.94605285	0.34064835	0.6966667	0.800997	0.950604	0.8861305	0.84602684	0.8825871	0.8055976	0.8902048	0.88447165	0.9292036	0.6628807	0.3662842	0.9200764	0.7314014	0.83611953	0.75740886	0.7889268	0.57870764	0.735084	0.84566957	0.46723735	0.68615043	0.66575533	0.95448864	0.8585606	0.9260903	0.68862414	0.8123661	0.2634462	0.64004123	0.93329877	0.9695368	0.97873896	0.6378814
sauna/noun	0.8955345	0.96559626	0.9428675	0.75779533	0.874057	0.8746872	0.7728376	0.9248714	0.93362343	1.0	0.7948138	0.92121196	0.9063736	0.89716154	0.9319906	0.8664298	0.8561757	0.8991004	0.8471035	0.62001747	0.99963236	0.80160505	0.90038115	0.75245166	0.87877154	0.92681545	0.7056252	0.9860328	0.784202	0.6835474	0.95900327	0.9290405	0.887933	0.8886893	0.93475	0.751911	0.93963367	0.8153569	0.90300107	0.8889606	0.891896	0.94602764	0.9169644	0.69361657	0.91376936	0.885908	0.5260583	0.81165475	0.7613094	0.94584984	0.9392222	0.87390625	0.8423705	0.9689631	0.8864054	0.89663815	0.7157116	0.9881533	0.97517097	0.89444524	0.9720461	0.75121677	0.79152495	0.871105	0.87226766	0.96501166	0.8862109	0.79871166	0.50460017	0.65214777	0.6724162	0.83228683	0.8675337	0.97007513	0.7225718	0.9849949	0.9017809	0.0	0.7903878	0.92609596	0.9841169	0.9118552	0.7302686	0.9437039	0.82057744	0.78498685	0.92742556	0.9852391	0.8543439	0.95618	0.97146267	0.74594843	0.92192274	0.96574366	0.6808116	0.92638505	0.6805872	0.92457026	0.88452095	0.9239592	0.8975348	0.9386029	0.90017104	0.9636517	0.83230877	0.65375316	0.888033	0.8919753	0.82907474	0.9780623	0.9377307	0.9540418	0.7832202	0.7893842	0.9659188	0.95907396	0.8295097	0.9507035	0.64185274
paradijselijk/adj	0.41135317	0.91140586	0.8001604	0.7725314	0.52398217	0.6996918	0.71838266	0.90699005	0.80941	0.88711995	0.9662657	0.8113202	0.8643782	0.9772942	0.88422024	0.7293602	0.90344524	0.9209898	0.79930806	0.5314488	0.9463848	0.63135636	0.8455368	0.57293206	0.6692958	0.9250761	0.77613074	0.9287545	0.5686147	0.5161036	0.8829286	0.92658496	0.8682865	0.80602497	0.7231466	0.77823067	0.6644707	0.8359531	0.9480634	0.7906042	0.86326647	0.85752344	0.84462535	0.9847236	0.91413873	0.92054194	0.8025459	0.8518607	0.76337475	0.85815	0.8566252	0.5183668	0.9050446	0.9562823	0.95088214	0.3868295	0.5541737	0.9627922	0.8489585	0.77864265	0.95953685	0.83602566	0.43385345	0.70721114	0.82588	0.93864095	0.8752712	0.72530854	0.75246894	0.68212473	0.48517656	0.65756345	0.97799784	0.89988625	0.78621894	0.9499364	0.71999454	0.7903878	0.0	0.8416066	0.7445406	0.9757459	0.8265796	0.90712976	0.63007057	0.778075	0.8266853	0.992476	0.8239035	0.72388947	0.74255675	0.6423639	0.8674975	0.89325255	0.9506754	0.7183563	0.59121454	0.7939679	0.85920775	0.927269	0.757636	0.9694266	0.7460317	0.8957473	0.8172328	0.662128	0.67568946	0.72833514	0.90185905	0.905727	0.95355034	0.87224	0.78081745	0.7774039	0.97474074	0.6352786	0.9439213	0.89101636	0.8171984
vader/noun	0.86978996	0.96723735	0.95081735	0.93605894	0.94907117	0.79456514	0.88374275	0.9401484	0.90355176	1.0	0.8809906	0.9398459	0.601795	0.98268723	0.9789438	0.9823434	0.9471769	0.94632536	0.9331267	0.9316805	0.9911202	0.91558397	0.99762005	0.8015927	0.9562471	0.99647355	0.95926666	0.8675102	0.95695853	0.9901247	0.994256	0.96358156	0.74830544	0.97844446	0.872867	0.9411499	0.7866405	0.8892465	0.988344	0.9556473	1.0	0.75211513	0.9701611	0.9324872	0.9470837	0.89950037	0.93353206	0.95274603	0.8678571	0.47984493	0.9534208	0.84749246	0.96493363	0.9886854	0.97350585	0.9316776	0.84907013	0.86828613	0.81593513	0.94155055	0.8466888	0.87547773	0.9015718	0.93637025	0.831761	0.9950382	0.8959573	0.9028132	0.91420496	0.9090449	0.9617231	0.9410348	0.94283855	0.92086506	0.96148825	0.6439213	0.98491454	0.92609596	0.8416066	0.0	0.5150352	0.9946506	0.9560426	0.90773743	0.92588747	0.89685	0.9291284	0.90354747	0.9908104	0.93933713	0.88624704	0.9532194	0.8663162	0.9231478	0.93716824	0.9599223	0.831841	0.9308739	0.9199355	0.6617323	0.7536691	0.985515	0.8470043	0.87497425	0.8820653	0.9437294	0.91800725	0.9884532	0.9059647	0.8419941	0.9082166	0.96656394	0.9178482	0.89057636	0.9896074	0.7203433	0.9778256	0.9557548	0.8032284
tweeling/noun	0.78228664	0.9987194	0.97358024	0.9002741	0.7115967	0.88819724	0.9266012	0.96857214	0.9423157	1.0	0.95829517	0.98987436	0.87567735	0.9665059	0.96851546	0.9726135	0.9579978	0.93865407	0.9424288	0.72328377	0.9894938	0.85831326	0.9620702	0.7691909	0.867427	0.9840283	0.96555334	0.9513601	0.85827893	0.8736484	0.9866247	0.9712706	0.81638306	0.88509583	0.93504447	0.8964805	0.7239135	0.9670776	0.960206	0.98417985	0.9926547	0.9292753	0.9729146	0.99803674	0.8414011	0.9198533	0.98799205	0.9535259	0.973721	0.72030115	0.96253866	0.9595569	0.72871995	0.9645771	0.9725655	0.71310073	0.81485826	0.96274114	0.87218606	0.8870271	1.0	0.9873699	0.87307644	0.878512	0.7811068	0.9992588	0.9834782	0.8521246	0.897908	0.9414394	0.82347596	0.9603127	0.9869157	0.92401946	0.9897514	0.85445046	0.94614315	0.9841169	0.7445406	0.5150352	0.0	0.9183495	0.96407104	0.9426676	0.86726457	0.9470006	0.9416912	0.9860479	0.952356	0.81546295	0.8292334	0.7986102	0.98773193	0.92918056	0.99494505	0.9938333	0.93302035	0.97654486	0.9470219	0.7636029	0.7507045	0.8356199	0.91919196	0.7922222	0.96088123	0.9772155	0.8786584	0.9999641	0.9542704	0.8794931	0.8187345	0.72601587	0.9413401	0.94398266	0.99479437	0.5987166	0.97523224	0.9804057	0.9049444
compliment/noun	0.9903341	0.9596494	0.91487473	0.77037096	0.89646024	0.93008435	0.91529393	0.97573584	0.9686494	1.0	0.80208844	0.9865829	0.6822058	0.8145268	0.96356225	0.98939866	0.66002136	0.89336914	0.95761126	0.94879395	0.9559154	0.9429596	0.7657573	0.91431665	0.9370967	0.9804557	0.918141	0.9780104	0.9690111	0.95305973	0.9334054	0.95245945	0.8475428	0.814535	0.90258	0.94438255	0.86011964	0.9608027	0.95313853	0.69022775	0.9678046	0.8735815	0.9412736	0.9674855	0.9356806	0.90923357	0.9717665	0.87488097	0.9116331	0.8651561	0.6335998	0.9702662	0.8988306	0.81372046	0.7232794	0.8543912	0.9369923	0.9807864	0.55969113	0.8556575	1.0	0.9541262	0.8372628	0.7864312	0.8866404	0.94626117	0.9951829	0.8524567	0.9811558	0.93361557	0.9604763	0.97391963	0.8464196	0.9843939	0.97585166	0.8798814	0.842296	0.9118552	0.9757459	0.9946506	0.9183495	0.0	0.920543	0.8941977	0.87379265	0.8399986	0.72876346	0.980435	0.98986137	0.8312162	0.92368567	0.9941346	0.9436378	0.9083034	0.7806663	0.7713429	0.7734673	0.917189	0.9274187	0.70691407	0.99070215	0.9841054	0.86302507	0.9105056	0.85642636	0.95717525	0.96408147	0.9882696	0.88990986	0.9178324	0.9559969	0.9230461	0.95119447	0.86398035	0.99850184	0.93523675	0.90785027	0.98279405	0.8242719
